genes	logFC	logCPM	LR	PValue	FDR
AL683813.1	0.274416365796697	6.61967895549357	0.657164936554381	0.417562615070304	1
AL355472.4	-0.762031712636814	3.91186217615607	0.657133734155604	0.417573670301957	1
AC093525.8	0.234071817038473	8.05398831062106	0.656213367739596	0.417899958419951	1
AC002401.2	-0.324616764460952	5.81761652661559	0.655069043122261	0.418306173061606	1
ZNF503-AS1	-0.328578945122029	5.77239112685918	0.655013064615503	0.418326059488496	1
AP006248.2	0.702434965518026	4.17390442701391	0.654870747364861	0.418376624183793	1
AC091059.2	-0.558486746112287	4.5910770157876	0.65428658348138	0.418584270347242	1
AC005697.2	-0.437241245395656	4.91013998809718	0.653489148655687	0.418867973205186	1
AC134043.1	0.720051367501572	3.89719592482162	0.653480621354939	0.418871008503866	1
AL359232.1	0.352924477798806	5.52066765983828	0.653449290717816	0.418882160947297	1
PCAT1	0.519690107572633	4.65018361290407	0.653122192014926	0.418998621301636	1
AC026367.1	-0.805665688309629	4.02547719358805	0.653114642282592	0.419001309880579	1
FLJ22447	0.598537509007809	4.3798218443397	0.652699046853137	0.419149349618167	1
AC023509.4	-0.284669792728226	6.31005313726156	0.652588895412158	0.419188599851819	1
AC026704.1	0.689154188702099	4.19759455578045	0.652174266465714	0.419336393573962	1
AL139289.2	0.646987835853049	4.24946986449006	0.65177358072793	0.419479291033021	1
AC097515.1	0.510102341304608	4.66064338887355	0.651678032950734	0.419513377166038	1
AL031728.1	0.586748095196	4.40393535958307	0.651634308727225	0.419528976913793	1
AL365181.2	0.539125338620626	4.55905149534207	0.650939569436929	0.419776959168552	1
FTCD-AS1	0.34405536319295	5.62304154156296	0.650502757881913	0.419932987844307	1
AC004160.1	0.224610992438693	8.97057318457821	0.650428885402697	0.419959383572112	1
AC114550.2	-0.741087921759047	3.868708889707	0.650370129329879	0.419980379751083	1
SNRK-AS1	0.381060787352722	5.34940206075835	0.649881438619431	0.420155071521398	1
AL137847.1	0.668118269052712	4.23133532622633	0.649739415141379	0.420205860833605	1
AC010320.4	0.80433700737672	4.02261609569187	0.649736203373799	0.420207009506395	1
LINC00896	0.79625849318357	4.05850467650199	0.648923564799109	0.420497796277317	1
LINC02535	0.430408717259039	10.0559180651721	0.648911332549204	0.420502175641392	1
AC098614.4	0.780305433003367	4.0948088002326	0.648616943823722	0.420607592600259	1
AL512631.2	-0.755218526853152	3.91218234478291	0.648526317390633	0.420640052744043	1
LINC01828	-0.407035889601777	5.19044216008418	0.648521591746182	0.420641745455409	1
LIPC-AS1	0.722076147424541	4.20660236805861	0.648314011512308	0.420716110092625	1
AL355488.1	0.313832485138715	5.98837044570512	0.64800382887001	0.42082726813495	1
AL592430.1	0.518615205035396	4.61999119293898	0.647791179824686	0.420903499061142	1
AC083880.1	0.46772606566417	4.79212723353041	0.647648204872269	0.420954764647964	1
DSCR9	0.76276509108148	4.10599697648351	0.647629608649392	0.420961433258299	1
AL022328.3	0.455461088711003	4.81544937710707	0.646537720637752	0.421353261354085	1
AC097641.1	0.727663093244415	3.89859814204058	0.646265351882354	0.42145108680441	1
AC027627.1	0.816862588336229	4.01383580332226	0.646236510723739	0.42146144753954	1
AC006116.4	-0.823106729208054	3.94770288275999	0.64602752962962	0.421536532101125	1
AC009716.2	0.497369402111623	4.7207798881775	0.6459432209708	0.421566828915208	1
PSMA3-AS1	-0.209122802524771	11.5149611295035	0.645062729921946	0.421883433162223	1
AC012640.3	-0.62054123944173	4.31123817637818	0.644720885257136	0.422006448417265	1
AC021086.1	-0.600488195999336	4.33048185562533	0.644315449019011	0.422152417108589	1
AC087362.2	-0.722390170942289	4.15016892779552	0.64263245122795	0.422759152990262	1
AC092115.3	0.332059645816745	5.79370398436801	0.642317113483074	0.422872980270505	1
AC013356.4	0.737274578051414	3.89924244924181	0.642182286215911	0.422921662795249	1
LINC01767	-0.22900077898503	9.64370902652904	0.642133864871091	0.422939148497723	1
AL022328.2	0.283096608002486	6.3473449117396	0.642028118277686	0.42297733900523	1
AP001628.2	-0.832985882079913	3.94829171210312	0.641873374840921	0.423033234089796	1
AL021807.1	-0.463410529803402	4.84869077229169	0.641472502817322	0.423178085074571	1
CACNA1C-AS1	0.45165248046122	4.83367581178366	0.641388861516184	0.423208317366906	1
DLEU7-AS1	-0.70991301595025	4.14209264030925	0.641150155873554	0.423294615729226	1
AC062029.1	-0.267450449464413	6.64155178224433	0.640985023755732	0.42335433075844	1
LINC00920	0.351952969403988	5.54137620143402	0.640947540927478	0.423367887045823	1
AL357500.1	-0.774864739549936	3.96135131342622	0.63996849693314	0.42372220511247	1
EFCAB6-AS1	0.70959517105651	3.89734535586999	0.639705041613256	0.423817626044874	1
AL008582.1	0.788553306627294	3.96115336951217	0.638433368456097	0.424278667093098	1
AC091544.2	-0.720533488855999	3.9156368001579	0.638326440766024	0.424317467672661	1
AP001505.1	0.312753910782657	5.97049521194263	0.637942550435014	0.424456812865593	1
AL122125.1	-0.49571849263344	4.69411341615707	0.637852953752848	0.424489344712599	1
LINC01624	0.704892054594898	3.9024323040854	0.637449655365323	0.424635825515625	1
AC021028.1	-0.333119288049744	5.73325012113083	0.637410082943767	0.424650202584403	1
LINC02547	0.513886877666631	4.64588407817558	0.637362113108061	0.424667631500168	1
LINC01843	-0.229788922408533	7.70422035072484	0.637056907374756	0.424778547282487	1
AC087276.1	-0.383513431736439	5.22720667682883	0.636623885611932	0.42493598774693	1
AL390755.1	0.682151243818486	4.2974628662931	0.636179083819464	0.425097802526602	1
AC011491.3	-0.524957787932639	4.54689938396275	0.635447734262854	0.42536406203592	1
AL031595.3	0.266926663612702	6.72145803285967	0.633930415536554	0.425917266290563	1
C6orf99	-0.491720404724449	4.6275362292666	0.633448817261545	0.426093080006638	1
AC092747.4	0.21830400736455	8.67547151962314	0.633049403769439	0.42623897393354	1
AL445673.1	-0.796069842973844	3.94914968455307	0.632950797684423	0.42627500338645	1
AL359265.3	-0.472789463218765	4.69096766208353	0.632380459864688	0.426483487773852	1
AC139887.2	-0.227860428150295	7.83119798299428	0.631612698783439	0.426764381806474	1
AL137802.2	0.786570328874367	4.00750064855912	0.631065855280047	0.426964620568785	1
AC079907.1	0.78978431586848	3.94767854902584	0.630803368611373	0.42706078609979	1
AL160408.6	0.491524795983699	4.71567865136716	0.629885821023798	0.427397198582434	1
AF064858.2	0.509593778754681	4.6482609662783	0.629247451476388	0.427631488035474	1
AC114271.1	0.21748296903652	8.9174840014601	0.629116214493614	0.427679677612858	1
AC021242.2	0.703340909313435	3.89898188305172	0.628648656107726	0.427851429338764	1
AC022784.6	-0.428520289174495	4.93545158684249	0.628535544275124	0.427892995182985	1
LINC00578	0.770166507489004	4.02630390764667	0.628001936417281	0.428089165253351	1
AC004585.1	-0.739069440822742	3.91124687023477	0.627501705631655	0.428273188177986	1
AC104574.2	0.704517799667688	3.90039945545226	0.627234337890556	0.428371595327587	1
AC067930.3	0.805332313511561	3.99504110571319	0.626164880918505	0.428765560327015	1
AP001767.3	-0.789878728870752	4.01554547801802	0.626032103579217	0.428814510827809	1
AC007362.1	-0.5464881478237	4.5324121035886	0.625739526811451	0.428922403754961	1
HAR1B	0.509235587010532	4.55780880358287	0.625651278256033	0.428954955041563	1
AC112503.1	-0.611803381327221	4.30281978047984	0.625290142970833	0.429088201989081	1
AC009902.3	-0.728914934794635	3.91193860210528	0.625067099912942	0.42917052872693	1
LINC01625	-0.306886877196356	6.48633769403137	0.624918803573649	0.429225279145362	1
AP001011.1	0.702168472449129	3.89196973539748	0.623794660618993	0.429640651832098	1
AC020663.1	0.774129037749264	4.0608999225855	0.623619184555618	0.429705545366844	1
AC012555.1	-0.440666930073263	4.83498609785786	0.62305309038841	0.429914996101514	1
AL118556.1	0.695318169809426	4.18097567502547	0.622833927015275	0.429996126432528	1
TRG-AS1	0.348419728577622	5.5250923071279	0.622038456517942	0.43029079000976	1
BX322234.1	-0.48446015164365	4.63338387188038	0.621979091055689	0.430312792821121	1
AL110505.1	0.713407344915812	3.90132678444794	0.621694939300546	0.430418132486856	1
AC008429.1	0.304816727422637	6.18173342912901	0.621632146863611	0.430441415928784	1
AC005332.7	-0.787630021531088	3.94358361014859	0.621098144316743	0.430639501224592	1
C3orf67-AS1	-0.710158401624282	3.90940595549773	0.620723641587988	0.430778503315519	1
C9orf170	-0.726476432054671	3.91374174139295	0.62035067957528	0.43091700110565	1
AC010754.1	-0.671634997752106	4.17740981616457	0.619242945929351	0.431328751138536	1
LINC02550	-0.624387918843755	4.26632641137208	0.619110004621124	0.431378206152396	1
AC090236.1	-0.340214100658383	7.3578485231163	0.618761807448777	0.431507778476632	1
AC068987.3	0.702959530166497	3.89721590002554	0.618144702890973	0.431737562581162	1
AC027601.4	0.290769958474933	6.15009981778006	0.617366559376769	0.432027575613064	1
PTPRD-AS1	-0.351646756536846	5.40379368858167	0.617308828399203	0.432049103648664	1
AL133467.2	0.704962321869958	3.89234258329945	0.617305971933966	0.432050168874444	1
SNAP25-AS1	-0.329353598562695	6.41757304278393	0.617141767691741	0.432111410205777	1
Z95114.1	0.759118717834233	4.06193124931182	0.617033686979557	0.432151726992588	1
AC136604.3	0.791738326419147	3.95856050721201	0.616617868609477	0.432306890816414	1
AP001350.2	0.364167620317309	5.36021460737997	0.614924696550403	0.432939577313855	1
BX470209.2	-0.707013864454124	3.91913442678679	0.614845201972773	0.432969316567892	1
AL157938.3	0.634520202768341	4.28581792815207	0.61424324215286	0.433194613063885	1
AL132712.2	-0.399661069853294	5.03781729688106	0.6141681750494	0.433222721049677	1
AL139125.2	0.536173785472861	4.53373142241524	0.613887870693979	0.433327702200476	1
FLJ33534	0.805085953648211	4.01573522801125	0.613883831475771	0.433329215273716	1
AC092718.5	0.688211109934664	3.896137897072	0.613672939045015	0.43340822580512	1
AC243964.3	0.209009675224495	10.782567087451	0.613655041136376	0.433414932238127	1
AL603756.1	-0.426353675416927	4.94282541144441	0.613030754530193	0.433648954254194	1
AC112484.4	0.691647972731798	3.89391410956138	0.610990063697427	0.434415277032035	1
BASP1-AS1	0.712584833007459	4.14126669579891	0.6100393095154	0.43477300980002	1
AL353593.2	0.594600982241692	4.34366768403958	0.609928176540809	0.434814854223461	1
AC092338.1	-0.731813257222611	3.91565088712765	0.609859875029541	0.434840574544473	1
AC005387.2	0.686453884039601	3.89106032028113	0.609755960701177	0.434879710042508	1
AL450384.2	-0.209332960420633	9.7762166585393	0.609755349165543	0.434879940370731	1
AC005899.8	0.472933554528226	4.7036025140325	0.609452296628611	0.434994104683255	1
HSD52	0.69235589319165	3.90160397228985	0.609385337258075	0.43501933541719	1
AC118755.2	0.513864762153291	4.56608579877138	0.60921204724788	0.435084642598806	1
PRR34-AS1	-0.310503599446428	5.77279331442894	0.60886155742427	0.435216776134431	1
AL391832.3	0.418068466702764	5.03205476069907	0.608772506641486	0.43525035774122	1
AC102945.2	0.218500695678773	8.55083313933867	0.608591190062086	0.435318745571568	1
CH17-340M24.3	-0.225734765375618	7.73814532995959	0.60811895624775	0.435496936654493	1
LINC00880	-0.325670970212155	5.66465250334	0.60773273679473	0.435642754102839	1
AC010280.1	-0.383574679283476	5.1588086307881	0.607484096175497	0.435736667979107	1
AC083805.2	-0.733813374792362	3.9095802434849	0.606952349004706	0.435937617562332	1
AL162595.1	0.304186827550944	5.9512244214622	0.606924344896477	0.435948204358147	1
AL034550.2	-0.716290755897978	3.91034579723115	0.606827608681655	0.435984777960541	1
PPFIA2-AS1	0.676230521405705	3.89830436763683	0.606021289542378	0.436289809905495	1
CASC11	-0.790367760375321	3.95772389797304	0.605917920049771	0.436328938333723	1
AC096649.1	0.681338648635066	4.15627810247526	0.6052754732696	0.436572243788334	1
AC021739.3	0.249182195013936	7.09293972677847	0.605034053016809	0.436663727305756	1
AP001347.1	-0.702345970054926	3.91241707755429	0.605032686716488	0.436664245133417	1
AC010894.5	0.791671343618871	4.05733377135939	0.605029875999524	0.436665310397765	1
AL590006.1	0.657153930067409	4.21726258151671	0.604811517943816	0.436748080445349	1
AC084855.2	-0.703686992080849	4.14544680180563	0.604730352064028	0.436778853015559	1
MZF1-AS1	-0.243982761435904	6.9882734299543	0.604634092954939	0.436815352205642	1
AC007403.1	-0.730770272660561	3.90779476806724	0.60441699777488	0.436897686708367	1
AC012640.1	-0.733375764799876	3.9123298320598	0.603289435640635	0.437325702575221	1
AC097461.1	0.326164647382646	5.79079830221371	0.60298563189221	0.437441134349137	1
AC087276.3	0.616282222305787	4.28962273130974	0.60271566311906	0.437543749475014	1
AL589765.7	0.320903606942916	5.73710683109937	0.602463009375647	0.437639816529282	1
AC026369.3	-0.763675597952484	4.02578622215936	0.602359417547085	0.437679214795366	1
AP001063.1	-0.65844480163918	4.20388426129338	0.602347125181481	0.437683890214468	1
AL049836.1	0.774136266383561	4.01583724320272	0.602117817070852	0.437771121903428	1
RORA-AS1	-0.472144976525755	4.65611817135789	0.601813051575583	0.437887099727545	1
OCIAD1-AS1	0.703245858110958	4.12287645028466	0.601653088949814	0.43794799197107	1
MBNL1-AS1	0.217000973428963	8.40722968524308	0.600708041836018	0.4383080035007	1
AP000317.1	-0.673777788876294	4.17295232964354	0.60002011790786	0.438570350290971	1
AC009118.3	0.266104653292775	6.47293259899352	0.599909013284538	0.438612743739602	1
AL356095.2	0.27258681020456	6.40361394773885	0.599887607242067	0.43862091222179	1
AC138028.2	0.283887491762159	6.19603709821	0.599863390776743	0.438630153434086	1
AL117332.1	-0.234079814096784	7.23892167010838	0.599466766864182	0.438781551027771	1
LINC01614	0.598781351858557	4.33258293419354	0.599360782001689	0.438822020682621	1
MIR99AHG	-0.20977935804125	9.15669373908497	0.598850110813725	0.439017097520795	1
AL121583.1	0.81677899281204	3.99098868090178	0.598773422200477	0.439046404122699	1
Z68871.1	-0.281056807264295	6.12625431382325	0.598402892525094	0.439188044554689	1
AC074135.1	0.791150688606922	3.94746944362056	0.598053413671929	0.43932170224689	1
AC000123.2	0.321443121341716	5.70600086783754	0.597980671680837	0.43934953016516	1
